id;name;p0;p1;p2;p3;p4;p5;p6;p7;p8;p9;p10;p11;;;;grouped label;category
232;Border collie;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog; ; ; ; ; ; ;;;;dog;animal
225;malinois;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog;Belgian sheepdog, Belgian shepherd; ; ; ; ; ;;;;dog;animal
224;groenendael;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog;Belgian sheepdog, Belgian shepherd; ; ; ; ; ;;;;dog;animal
230;Shetland sheepdog, Shetland sheep dog, Shetland;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog; ; ; ; ; ; ;;;;dog;animal
227;kelpie;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog; ; ; ; ; ; ;;;;dog;animal
226;briard;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog; ; ; ; ; ; ;;;;dog;animal
235;German shepherd, German shepherd dog, German police dog, alsatian;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;shepherd dog, sheepdog, sheep dog; ; ; ; ; ; ;;;;dog;animal
223;schipperke;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;watchdog, guard dog; ; ; ; ; ; ;;;;dog;animal
236;Doberman, Doberman pinscher;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;watchdog, guard dog;pinscher; ; ; ; ; ;;;;dog;animal
252;affenpinscher, monkey pinscher, monkey dog;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;watchdog, guard dog;pinscher; ; ; ; ; ;;;;dog;animal
237;miniature pinscher;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;watchdog, guard dog;pinscher; ; ; ; ; ;;;;dog;animal
222;kuvasz;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;watchdog, guard dog; ; ; ; ; ; ;;;;dog;animal
250;Siberian husky;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;sled dog, sledge dog; ; ; ; ; ; ;;;;dog;animal
249;malamute, malemute, Alaskan malamute;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;sled dog, sledge dog; ; ; ; ; ; ;;;;dog;animal
242;boxer;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog; ; ; ; ; ; ; ;;;;dog;animal
243;bull mastiff;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog; ; ; ; ; ; ; ;;;;dog;animal
248;Eskimo dog, husky;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog; ; ; ; ; ; ; ;;;;dog;animal
241;EntleBucher;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;Sennenhunde; ; ; ; ; ; ;;;;dog;animal
239;Bernese mountain dog;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;Sennenhunde; ; ; ; ; ; ;;;;dog;animal
238;Greater Swiss Mountain dog;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;Sennenhunde; ; ; ; ; ; ;;;;dog;animal
240;Appenzeller;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;Sennenhunde; ; ; ; ; ; ;;;;dog;animal
247;Saint Bernard, St Bernard;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog; ; ; ; ; ; ; ;;;;dog;animal
244;Tibetan mastiff;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;mastiff; ; ; ; ; ; ;;;;dog;animal
245;French bulldog;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;working dog;bulldog, English bulldog; ; ; ; ; ; ;;;;dog;animal
259;Pomeranian;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;spitz; ; ; ; ; ; ; ;;;;dog;animal
261;keeshond;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;spitz; ; ; ; ; ; ; ;;;;dog;animal
260;chow, chow chow;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;spitz; ; ; ; ; ; ; ;;;;dog;animal
258;Samoyed, Samoyede;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;spitz; ; ; ; ; ; ; ;;;;dog;animal
257;Great Pyrenees;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris; ; ; ; ; ; ; ; ;;;;dog;animal
157;papillon;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy;toy spaniel; ; ; ; ; ; ;;;;dog;animal
156;Blenheim spaniel;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy;toy spaniel;English toy spaniel; ; ; ; ; ;;;;dog;animal
154;Pekinese, Pekingese, Peke;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
153;Maltese dog, Maltese terrier, Maltese;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
158;toy terrier;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
152;Japanese spaniel;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
155;Shih-Tzu;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
151;Chihuahua;organism, being;animal, animate being, beast, brute, creature, fauna;domestic animal, domesticated animal;dog, domestic dog, Canis familiaris;toy dog, toy; ; ; ; ; ; ; ;;;;dog;animal
331;hare;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;lagomorph, gnawing mammal;leporid, leporid mammal; ; ; ; ;;;;rabbit/hare;animal
332;Angora, Angora rabbit;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;lagomorph, gnawing mammal;leporid, leporid mammal;rabbit, coney, cony; ; ; ;;;;rabbit/hare;animal
330;wood rabbit, cottontail, cottontail rabbit;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;lagomorph, gnawing mammal;leporid, leporid mammal;rabbit, coney, cony; ; ; ;;;;rabbit/hare;animal
384;indri, indris, Indri indri, Indri brevicaudatus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;lemur; ; ; ; ;;;;;
383;Madagascar cat, ring-tailed lemur, Lemur catta;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;lemur; ; ; ; ;;;;;
369;siamang, Hylobates syndactylus, Symphalangus syndactylus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;ape;anthropoid ape;lesser ape; ; ;;;;ape;animal
368;gibbon, Hylobates lar;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;ape;anthropoid ape;lesser ape; ; ;;;;ape;animal
365;orangutan, orang, orangutang, Pongo pygmaeus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;ape;anthropoid ape;great ape, pongid; ; ;;;;ape;animal
367;chimpanzee, chimp, Pan troglodytes;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;ape;anthropoid ape;great ape, pongid; ; ;;;;ape;animal
366;gorilla, Gorilla gorilla;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;ape;anthropoid ape;great ape, pongid; ; ;;;;ape;animal
375;colobus, colobus monkey;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
370;guenon, guenon monkey;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
376;proboscis monkey, Nasalis larvatus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
371;patas, hussar monkey, Erythrocebus patas;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
372;baboon;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
373;macaque;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
374;langur;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;Old World monkey, catarrhine; ; ; ;;;;monkey;animal
380;titi, titi monkey;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
382;squirrel monkey, Saimiri sciureus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
381;spider monkey, Ateles geoffroyi;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
378;capuchin, ringtail, Cebus capucinus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
379;howler monkey, howler;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
377;marmoset;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;primate;monkey;New World monkey, platyrrhine, platyrrhinian; ; ; ;;;;monkey;animal
294;brown bear, bruin, Ursus arctos;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;carnivore;bear; ; ; ; ;;;;bear;animal
296;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;carnivore;bear; ; ; ; ;;;;bear;animal
295;American black bear, black bear, Ursus americanus, Euarctos americanus;organism, being;animal, animate being, beast, brute, creature, fauna;chordate;vertebrate, craniate;mammal, mammalian;placental, placental mammal, eutherian, eutherian mammal;carnivore;bear; ; ; ; ;;;;bear;animal
